,N_star,alpha,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
1251,1898.0,2.3799338889382606,6.189487743151368,3.1972404016460976,3.35813637836562,4.266748362349098,5.732325035795841,1.6673562694901023,1.1045012768630242,1.0049806770763177,1.490423857414497
1252,1067.0,1.250640182077495,4.227488477749731,2.6836107254699275,1.5829771599866074,1.621443676183723,2.355089332909658,1.7921270977652135,0.8878516010323089,0.6553249550100332,1.1328374665639234
1253,984.0,2.3110292196467426,5.427887135209018,3.0499842197370346,2.7955788280968923,3.232053978563009,4.4492263825228076,1.694859670723124,1.061814812741046,0.913440101499905,1.4060587870807852
1254,1236.0,0.8670724744357252,4.142749878095395,2.634213445804771,1.502140702140094,1.5780719217934678,2.2868704455243023,1.7978614775694144,0.8761815493788496,0.6211492192094472,1.1097477003869396
1255,555.0,1.3540581521200394,4.208147532378692,2.661883493397466,1.6375749609920012,1.9601125832712332,2.86653696964032,1.7904788052652707,0.8911709420172146,0.6524429326351566,1.137279117160403
1256,487.0,1.98553432640543,4.739310052034703,2.8826062601748346,2.1119415363122456,2.3367069604511457,3.2147026243383645,1.7505219640460263,0.9673018419254884,0.7998067268478376,1.2691667176524297
1257,1092.0,1.7814192643374165,4.746223882813029,2.9181348187428684,2.051210017113795,2.288338364280091,3.1848823133955895,1.7611756137818493,0.9477660351690831,0.7754241971127137,1.2416049958260074
1258,666.0,1.4452179484424166,4.271967960017933,2.7690743170561496,1.6293275486676073,1.6956282238209408,2.4289925977581697,1.7854129506029164,0.9012772025405864,0.6909718611383122,1.1601311665668368
1259,430.0,0.9113046543719294,4.1253241830990275,2.7389672903999065,1.5539027087402497,1.6185955192205672,2.35673443605796,1.7947610628137305,0.8825150012366513,0.6489500492593001,1.1263455070470432
1260,977.0,2.1004951185634146,5.247113436195296,2.975684920695452,2.50128309114629,2.8393624603436445,3.805426812770877,1.7247924304435573,1.012467812764736,0.8697059372450823,1.342890491249509
1261,1519.0,2.5502292828173827,6.414710603513302,3.1340089871216206,3.7354688372552123,4.912390935362928,6.786262862495868,1.605619120426858,1.1924710646886496,1.095233828048026,1.5978859441961741
1262,635.0,0.5207923718221156,3.977969982408864,2.6388429101377318,1.3994195752676362,1.295271407576149,1.9116228728296114,1.8001159569769827,0.8715403269137034,0.6000206244267356,1.0990188916647725
1263,1689.0,1.9511872772518386,4.951046034615336,2.942489826353517,2.238295855665551,2.536914950917696,3.4675546283967518,1.7482057289877864,0.9714817183736829,0.8108545219504288,1.2801141965478748
1264,1286.0,2.205133832379398,5.1438609985267565,2.9286273889247023,2.37801276164899,2.61615682136189,3.5684281804668534,1.7248206786678018,1.012419688883985,0.85844040375138,1.338310598449569
1265,374.0,1.1442545432991342,3.9339696596784637,2.6485370527029466,1.382531351363506,1.3198420632213783,2.0232579625755798,1.7961961500353334,0.8795904675462596,0.6280843119852022,1.1138734069958394
1266,1171.0,1.3782256678349079,4.452547146007381,2.7421532837995874,1.7501659640710732,1.9886917359590892,2.7976266616739967,1.7813676460877657,0.9092465614297001,0.7122052919573425,1.1758535602150046
1267,527.0,1.0865839216706064,4.193840256596462,2.6915869328477586,1.5398349200385095,1.4599074657023985,2.1255263426222926,1.7869244432799636,0.8982767023632486,0.685944068017269,1.153447910575751
1268,394.0,1.8743874594841006,4.638387581430257,2.8143482899618313,2.133971374663526,2.4432874066241568,3.4275851984812142,1.7516609233951757,0.9652377994309804,0.7823506790052696,1.2634579421452805
1269,491.0,0.3844779818927375,3.7586505510878503,2.477474395178481,1.309403238805843,1.1742374151957224,1.8246150024904415,1.8065681405917031,0.8580859825210047,0.5264416885119777,1.063887700575901
1270,394.0,1.4141536298719262,4.180049267533812,2.7192257361642347,1.664521680291522,1.6655115129153368,2.3755470507791676,1.7904813142339773,0.8911659011536348,0.6641774491279347,1.1416070612081932
1271,776.0,0.8509641503578633,4.1476966475802834,2.666225829382444,1.5586695799924304,1.6688961421802813,2.3417514946734657,1.7948341637605854,0.8823663210922306,0.6439072433244897,1.123947683817367
1272,198.0,2.699446809412435,6.540830139873442,3.0855773889061355,4.687161243958552,6.425955580620982,8.475940117213096,1.4893711749028977,1.3348308894269574,1.3226744156236498,1.8310908774774053
1273,460.0,1.7147148935105343,4.276409262315675,2.747883470627617,1.738667913614726,1.7679479148229378,2.532824360676437,1.7772618795188786,0.9172459929642767,0.7151439337116121,1.187141095375415
1274,1000.0,0.5937761827781062,3.9673015564340344,2.5904762486077066,1.3744986137567206,1.3138778675076657,2.006872723337185,1.8000884403281894,0.871597158667251,0.5979384449036319,1.0968198223342702
1275,458.0,0.06570377570628771,3.725564664427279,2.459912925701633,1.302293772567241,1.206809264429485,1.8563564030810078,1.8075815611226886,0.8559491222550935,0.5195851402101251,1.0624800210080054
1276,355.0,0.331896165406553,3.7985284877736993,2.5810115075506626,1.3323352540926536,1.0861497454001723,1.7564212898370364,1.8042215456061965,0.8630090465171186,0.5681422092865354,1.0806235201664958
1277,1251.0,0.6877757955072015,3.9955485273322564,2.6270243506049624,1.352545310839499,1.2740249564999409,1.9671241836980726,1.802233800621706,0.8671524248346678,0.5806580299195749,1.08798488915457
1278,428.0,2.0300518254058426,4.911450148880162,2.9804733322168087,2.421392396853358,2.5905040073662486,3.4462406998418347,1.7240783663633683,1.013683277280343,0.8755800089969229,1.344758649707961
1279,978.0,1.225369368825442,4.365238065237088,2.739245350195982,1.665881330439514,1.795383080471476,2.5558091672319656,1.7884445081382134,0.8952464695882717,0.6792411434849536,1.1496109282064528
1280,893.0,1.809848486784079,4.766590999857509,2.8928492462329634,2.084216740280872,2.4192241859172654,3.3726503445031883,1.7590793583810664,0.9516510972607839,0.7866811569683163,1.2495802874652742
1281,1141.0,2.2383833648109914,5.302114216926543,2.930988973483524,2.518651162499766,3.0266090996143213,4.187734402410178,1.7195614555697782,1.0213267843930978,0.8802601628119876,1.3581387159029503
1282,401.0,2.9902703716840535,16.252806363573644,16.843432740796807,54.14276553567908,89.06424582829744,120.48284746483486,0.5516153507602352,2.44568117627939,4.33997698976837,5.99756503606394
1283,468.0,2.4484817921911723,5.8931986778127365,3.1176482715449776,3.380560008921151,4.310256283519028,5.791576052418774,1.645235205526048,1.1371900098478096,1.0372055716020465,1.5280452099600434
1284,709.0,1.4701431916203807,4.309968944228932,2.781560357144664,1.7419471135821734,1.8834245521225077,2.6231154259842833,1.783357602182272,0.9053373198640915,0.7020870894121382,1.1685269239288671
