Source,RAICRS,DEICRS,Plx,e_Plx,Class,_RA.icrs,_DE.icrs,recno
3017346264986425344,83.9308175314925,-5.54560749467303,2.789069409916,0.079188952183,II,83.9308175314925,-5.54560749467303,339
3209529936754510208,83.9314701182345,-5.09483512232148,2.429601836874,0.041851729911,II,83.9314701182345,-5.09483512232148,340
3215647069693987968,83.9335286949001,-4.26724770835142,2.452581892503,0.117164782825,II,83.9335286949002,-4.26724770835142,341
3209573814140210944,83.9338882434046,-4.80136990547829,2.419123872918,0.038300586893,II,83.9338882434046,-4.80136990547829,342
3016950058534710912,83.9341097255212,-6.47120806811826,2.352676606123,0.17454739046,II,83.9341097255212,-6.47120806811826,343
3209575463407640960,83.9354555201476,-4.73776068349221,2.487313233573,0.034531734408,II,83.9354555201476,-4.73776068349221,344
3209529524437650944,83.9369216867964,-5.12138411375143,2.534413599061,0.032794195178,II,83.9369216867964,-5.12138411375143,345
3016950853104273152,83.9414085167509,-6.43310145113265,2.622804107255,0.105679166531,II,83.9414085167509,-6.43310145113265,346
3017374233811898880,83.9421809417126,-5.18106642832272,2.742862087997,0.034732196703,II,83.9421809417126,-5.18106642832272,347
3017369212984205952,83.9426470572194,-5.30236121182944,2.486318798372,0.047971301749,II,83.9426470572195,-5.30236121182944,348
3017197143710617856,83.9445581292417,-5.82397688197251,2.509845660028,0.02367472282,II,83.9445581292417,-5.82397688197251,349
3017166907140903040,83.9461516887467,-6.19590836329121,2.57638503473,0.165360814156,II,83.9461516887467,-6.19590836329121,350
3017374268171636352,83.947584955832,-5.1745852957142,2.490845686665,0.020711666357,II,83.947584955832,-5.1745852957142,351
3016953601883341312,83.9485398984965,-6.36003129956431,2.744120419356,0.061319614969,II,83.9485398984965,-6.36003129956431,352
3209573436183093120,83.9502902244583,-4.83902507540697,2.554145354049,0.114584195678,II,83.9502902244583,-4.83902507540697,353
3017193295419929472,83.9505578419947,-5.89926296135418,2.393169950076,0.057504728089,II,83.9505578419947,-5.89926296135418,354
3017197074991298304,83.9512813608951,-5.83648981217301,2.512861778829,0.071510634146,II,83.9512813608951,-5.83648981217301,355
3209531517302471808,83.9516055480171,-5.02468214388369,2.591425998998,0.041631088646,II,83.9516055480171,-5.02468214388369,356
3017187110667027200,83.9522051845034,-5.93977210101072,2.625599470384,0.063421833051,II,83.9522051845034,-5.93977210101072,357
3017166907140902912,83.9536404237043,-6.20219229140605,2.484075532374,0.022260110718,II,83.9536404237043,-6.20219229140605,358
3209531311144041856,83.9540816027956,-5.02762819067954,2.415855982432,0.048134981379,II,83.9540816027956,-5.02762819067954,359
3209574329536277504,83.9577601824965,-4.7756805037744,2.76484747628,0.093095874849,II,83.9577601824965,-4.7756805037744,360
3017372309666556160,83.9615521740816,-5.27477985912696,2.51043096558,0.023004952174,II,83.9615521740816,-5.27477985912696,361
3209529593157126272,83.9629004223814,-5.11914764990499,3.210653012496,0.115340235042,II,83.9629004223814,-5.11914764990499,362
3017143164561692800,83.9638623233583,-6.23148822467124,2.718473283178,0.108580159198,II,83.9638623233583,-6.23148822467124,363
3017170029579128064,83.9667901321696,-6.16714260517817,2.762180466969,0.062357288315, F,83.9667901321696,-6.16714260517817,364
3209573573622040320,83.967088766221,-4.82089209495635,2.597598045821,0.124778825684,II,83.967088766221,-4.82089209495635,365
3209581167124196736,83.9677302767495,-4.71802588081524,2.510254523728,0.029601310591,II,83.9677302767495,-4.71802588081524,366
3017373203021508736,83.968032808353,-5.21583680792963,2.287523808517,0.075690172288,II,83.968032808353,-5.21583680792963,367
3209530280351892096,83.9692814475586,-5.0848937238525,2.487521645637,0.030183130549,II,83.9692814475586,-5.0848937238525,368
3017373203019748864,83.9698422048048,-5.21640165842619,2.533851259125,0.033189666245,II,83.9698422048048,-5.21640165842619,369
3215667994774624000,83.9704436296631,-4.13537804309786,2.562726004224,0.067046504663,II,83.9704436296631,-4.13537804309786,370
3209574054658370304,83.9752417627685,-4.78873856463325,2.580630862975,0.041712764976,II,83.9752417627685,-4.78873856463325,371
3209530379132223360,83.9753734543347,-5.07068647831036,2.397917434689,0.021848954502,II,83.9753734543347,-5.07068647831036,372
3017349494800319744,83.9763763274614,-5.44570236507969,2.487094063351,0.031337245065,II,83.9763763274614,-5.44570236507969,373
