,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,visibility_periods_used,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error
165,3016759469363177600,83.52598681159532,0.039575222087873896,-6.512513781061035,0.040318865908586944,2.5002591155410867,0.05860939836697237,0.6225753091416535,0.09895020655330414,-1.39984265442913,0.08469957005027959,188,11.258348,492.64435,13,770.9177,14.63449,107.491356,278.9095,1.4839023,2.7136784,1.5022726,1.2114058,,
166,3016768437254937984,83.19967485265575,0.08789644199337453,-6.492164244327235,0.0845289226973509,2.8396825059455533,0.13194934047274817,1.4979543723820248,0.20891277275535186,0.1131570299552569,0.21036726668182304,186,5.2096143,298.3827,12,721.98395,16.935867,44.274597,383.96588,1.5466393,3.008812,1.7199612,1.2888508,,
167,3016776683592103552,83.33745388025075,0.04136913259278818,-6.375924615587725,0.04086136338217514,2.442916010523609,0.06071779923354072,1.4109513471836221,0.11367479110134777,-0.09203515929756806,0.11309786825874116,218,2.749687,274.15305,13,47.06609,16.156862,9.8743925,14.333193,1.53138,2.0483208,0.91086197,1.1374588,,
168,3016826814450125184,83.06180407607913,0.030643984926792135,-6.348508277096868,0.028059595602609858,2.673031689178448,0.04010764128855766,1.138345687704488,0.08043240229545813,0.027234760032541522,0.06752880507932305,219,3.0622373,283.00525,12,136.2346,15.037806,20.708832,73.06016,1.4292426,2.1519575,1.0687943,1.0831633,,
169,3016848735963141760,82.95571709378316,0.018080608910463748,-6.005371588768898,0.016286822263484234,2.684915272625961,0.024544422498740528,0.006333781283995427,0.04575264304602439,0.7853093223523215,0.03758687927480989,220,-4.1145415,139.96634,12,950.49274,13.278763,225.54106,370.05118,1.2714407,1.444067,0.664155,0.779912,,
170,3016852171935822720,84.40281590618022,0.06448409602342627,-7.0512421594677415,0.06578850792556903,2.6439028979232604,0.08604944151662355,0.7382857338920817,0.1722832987362407,0.7478788457387611,0.14561817413635506,185,5.799297,313.013,11,153.68913,16.4668,30.381699,60.577003,1.5455171,2.9479733,1.6659775,1.2819958,,
171,3016852893490323072,84.48001417843686,0.08731611388922636,-6.978714212780214,0.0859165484046333,2.0959408505292436,0.10524990575504316,-0.8550079489353223,0.20326591012455864,-0.8367385247093068,0.1751904527004992,186,16.947945,731.15765,11,135.67357,16.212414,22.869827,35.91577,1.6190048,3.3321218,1.9660873,1.3660345,,
172,3016853099648753152,84.47285764057551,0.04566033664669243,-6.971015790506009,0.044976529222806406,2.4695391129217255,0.056712231543466274,0.40345011785356905,0.10306264839520855,-0.6253665142077511,0.08910624413155124,168,6.1090326,299.05212,11,298.98114,15.064637,72.553345,98.4742,1.4793707,2.6651907,1.4632292,1.2019615,,
173,3016853443246145664,84.30812367631316,0.036132859854532996,-7.056397082303579,0.03695473847710265,2.6441439847550496,0.04780951710018857,-0.10774939024970814,0.09027728066389651,0.9015477562568389,0.08040160163236601,191,3.6632538,265.13287,13,119.40869,15.371855,31.300947,48.92573,1.4615308,2.2271051,1.1056786,1.1214266,,
174,3016853443246145792,84.30842816301059,0.03096885441920067,-7.061419774156702,0.0307838816555492,2.48079768459733,0.03790519022776712,0.43909491339362455,0.07799338177360225,-0.09796372678988653,0.06766954341225667,194,3.8402393,273.07303,13,58.997913,14.9692745,16.334812,19.838972,1.4151154,2.1531086,1.0805092,1.0725994,,
175,3016857394616051072,84.3423631756541,0.08263438554442532,-6.912552147893945,0.07918695985939357,2.473505939854682,0.09800658440029332,-0.1232673728807725,0.19656046363933347,-0.5149789402807946,0.16814589704481628,184,7.9481397,374.3413,11,127.1102,16.669611,53.264984,34.05034,1.6599452,3.381898,1.9851398,1.3967581,,
176,3016858872084795136,84.54372766359603,0.07522917422968076,-6.951986815335689,0.07835170760520647,2.453084033150555,0.09327756348066675,-0.24826596619476093,0.1820709579776933,-1.2686697089443881,0.17495811451549131,170,2.8465214,221.48727,11,297.1208,16.892397,33.154343,110.667305,1.5923443,3.1864605,1.8499355,1.336525,,
177,3016858975164012928,84.48006628099145,0.09895793528477166,-6.959941034621947,0.10335257752701439,2.461546793399289,0.12868010929093318,-0.23763523505828782,0.225844227908873,-0.40128791096525845,0.20138668261221687,192,23.471754,1105.0835,12,912.4905,16.191656,67.6533,651.23505,1.6142135,3.3473864,1.9834461,1.3639402,,
178,3016859043883489792,84.47700076961806,0.01744778417778814,-6.95861964376375,0.018675825918616187,2.530717463359083,0.02218924079606383,-0.4142208972669606,0.039372044581789015,-1.6001551962355798,0.03735682539977207,196,-0.13619392,187.69075,12,135.93945,13.584644,24.473494,20.00992,1.2187619,1.7146893,0.90308666,0.8116026,,
179,3016860173458220544,84.61530384557841,0.017200910271849508,-6.91487645904813,0.01955027037195779,2.6101633238008555,0.024926796339109828,1.2569318524949262,0.04005035726243791,0.4690776757705665,0.04056526009060549,186,-1.5696504,152.15321,12,284.0029,13.38016,72.844765,112.09771,1.3274482,1.6449003,0.759264,0.8856363,,
180,3016861071108045952,84.6332350959477,0.09110475562902932,-6.877497284332696,0.10390241181599826,2.2597359533849306,0.11906111677189182,-0.5667513436514522,0.21011853155770296,-0.22622688298535168,0.2465171072072758,195,23.174866,1092.2625,10,96.35616,15.84152,19.855316,35.921135,1.5567266,2.8527384,1.5730286,1.2797098,,
181,3016861723943073664,84.61163365488589,0.05479592822166699,-6.848677571606092,0.06235840691174233,2.584097354264075,0.07857305693266403,-0.036395934656927774,0.12826556677512774,-0.8877514297771233,0.151760467547636,205,3.2127783,270.56622,11,342.28442,16.7937,24.963764,103.03221,1.5756896,3.0303574,1.7192249,1.3111324,,
182,3016861998820990208,84.46421678716538,0.09255344567464253,-6.952681679892807,0.09398714346668105,2.5691768926932785,0.11486386094258194,0.11509796045404322,0.20756950831882856,-0.7156206113870706,0.19100052278039278,184,5.958645,316.0947,12,202.61462,17.155605,16.011726,90.426704,1.6670748,3.1919594,1.8051796,1.3867798,,
183,3016863716807904640,84.45560614017793,0.054638332669139957,-6.860356981083258,0.056412867796211366,2.480290132825504,0.06745554920400358,0.1598872898789176,0.12642451353120474,0.16499282528540782,0.11809403970587633,200,5.346035,319.8472,12,276.88068,16.23881,45.15374,101.38836,1.5748799,3.1051893,1.7876873,1.317502,,
184,3016863991685811840,84.43534098977891,0.026601023504347295,-6.84348941084814,0.02871759277808386,2.4781346677265246,0.033191407631012665,-0.22461822316392135,0.06240442078678079,0.10407334820873344,0.06082689054664707,204,3.3149142,271.9069,12,137.4071,14.996859,28.69299,52.998928,1.4479393,2.090867,1.0055714,1.0852957,,
185,3016864678880575616,84.53876810637198,0.03657946680206794,-6.821279333750583,0.043071152775523674,2.555351015682546,0.05314236868699175,0.24341211743322042,0.08480524907547862,-0.5376869219573865,0.08690065435335688,191,22.786844,1060.4098,11,935.35254,13.023477,322.63763,434.44388,1.4311163,2.278349,1.1706486,1.1077003,,
186,3016872066224258816,84.10227311706669,0.10245548075087735,-6.876157710965498,0.10539662162846394,2.823909766738332,0.1439444594040301,2.2291112417190746,0.2493276087082155,-0.49925960433336114,0.2148485084528999,193,12.064643,531.06256,13,399.70764,16.88518,22.627337,230.18959,1.5958754,3.1861162,1.8472157,1.3389006,,
187,3016877976099356032,84.51033850614589,0.07757319708897963,-6.745833258850346,0.08703494337488334,2.448336505124645,0.10723018763477081,0.07246433628974021,0.18387283622703,-0.4625810614913296,0.19963025138649565,200,5.427499,322.08997,11,593.3008,17.098063,38.33327,172.13751,1.6293046,3.4046116,2.0264854,1.3781261,,
188,3016878250977227264,84.49498822270344,0.061825757363573174,-6.726109452073632,0.069323834988756,2.5113058216411437,0.08758542213363238,1.1207014431653732,0.14619497939856244,0.4522102198407487,0.1540589540333845,210,7.687802,402.34607,12,168.63454,16.605854,9.8742485,61.338444,1.649896,2.888032,1.5413647,1.3466673,,
189,3016880175122582016,84.34526374004133,0.04227375879270463,-6.746230858829354,0.04357124864705572,2.4113641548775635,0.05345746574775696,0.06467386106539959,0.09597385032416662,-0.3212463053822184,0.08474991121645545,186,6.3195496,328.83368,12,101.28782,15.344755,25.257547,34.8339,1.4340407,2.3497734,1.2277412,1.1220322,,
190,3016881068475698944,84.21954518283393,0.08158278343320083,-6.7189504104005024,0.08855839551122562,2.1738916041707137,0.12227588035016898,0.07235618220614742,0.1872689649179965,-0.6793692987976204,0.15861902806439923,194,9.070727,424.74924,12,51.425583,16.73642,13.100397,16.6966,1.6784049,3.4181442,2.0068474,1.4112968,,
191,3016882442865307648,84.42414470079696,0.10502724844767322,-6.6595041915364375,0.12464303110660255,1.9323896955646984,0.16146481288926445,-0.18693057799120993,0.24374627365937707,0.5429853563491016,0.2170752252529817,192,26.459284,1304.8954,11,296.02042,16.344238,30.016516,125.680786,1.5809044,2.8065767,1.515337,1.2912397,,
192,3016882683383478912,84.38519411956923,0.03947769123231825,-6.6513889240660795,0.04551009332315022,2.591430194275037,0.05852375267511896,0.7282627301445251,0.09016079545657313,0.23437130880334742,0.08591367426678065,211,4.306752,305.49817,12,436.60263,15.805031,55.7422,217.93784,1.471973,2.5353985,1.3564911,1.1789074,,
193,3016901920540395776,84.51358157070354,0.08912729985996602,-6.69641022241742,0.1004512772560811,2.4410786703065597,0.12285940387606041,0.25794143262092073,0.20467660132068194,-1.0461427598877835,0.2094846895897663,204,2.4092474,250.2603,12,37.20616,17.653316,9.489064,12.31075,1.5775313,2.7982597,1.5102978,1.287962,,
194,3016906219804253312,84.48747722245815,0.1048107966105543,-6.609244809625349,0.1323157497414294,2.6420656714923263,0.16346393341617493,0.0010378960183238075,0.23051425015641475,-0.14989015654065294,0.2428894275472253,149,6.455809,282.64612,11,158.45966,17.119259,15.992549,58.918713,1.448347,2.063797,0.9836807,1.0801163,,
195,3016906357243208448,84.44777094563956,0.05991645123688745,-6.608274747454257,0.06853543290682168,2.3274375748262,0.08947125420475689,-0.2961875682427392,0.13666010624869848,-0.5553824449052924,0.14763496380014438,192,6.2689247,335.33716,12,207.16638,16.498114,52.50167,87.182755,1.5737615,3.0888348,1.7735806,1.3152542,,
196,3016909514042742400,84.52532838845454,0.043548282814224674,-6.49756542471438,0.05004158153221515,2.3849899121122977,0.06666944239469592,0.04070373267533032,0.10217690301625465,-1.17350466190692,0.12439697345892198,188,4.7259083,288.2154,11,94.50552,16.048824,25.946434,33.72756,1.4565213,2.3074427,1.175621,1.1318216,,
197,3016920066778758528,84.03455417859615,0.04633437089019503,-6.810098737436443,0.048913959592610246,2.3770476412729282,0.06518813602907261,0.16104472600512787,0.11046219981949357,0.37118679754541173,0.09794616670307307,186,8.385692,390.90515,13,84.06916,15.48027,25.267925,30.519985,1.5174462,2.612154,1.3895798,1.2225742,,
198,3016921887844885632,84.1171005211969,0.04915427036391582,-6.74237389211697,0.049522653054475244,2.554878623952752,0.07465191741933436,0.8159071976497315,0.12255907874927252,0.7542148503494871,0.09699551230040171,183,7.400326,356.2613,11,79.400734,15.463822,23.687683,27.180536,1.4305894,2.3556442,1.235261,1.1203833,,
199,3016922398945472128,84.14898185337728,0.116865424575563,-6.713851110610037,0.1217086155117102,2.5085594955979764,0.1560631464012845,-0.620211611400986,0.2631389812278538,0.15200795337874168,0.23795692768502977,200,6.1087418,341.25684,13,361.13632,17.696442,18.648157,91.94589,1.7509968,3.468546,2.007883,1.4606628,,
200,3016923017420354688,84.10596393561163,0.12254177336680627,-6.716033880135334,0.11919099544644132,2.041043737462334,0.16026929773552567,0.019206790138567395,0.287253320157462,-2.4205668866925296,0.2486904810506125,204,67.76351,6915.732,13,422.88055,10.524621,139.83295,130.05612,1.3334494,1.521061,0.66594696,0.855114,,
201,3016923056074690432,84.12596277822207,0.1112841693599873,-6.712780846364071,0.10913197514744923,2.06227911990601,0.13837480212947253,0.38508868991929246,0.23961143858054307,-1.0098866764182248,0.22284029247024667,201,4.131673,288.847,13,85.9275,17.84235,13.895637,37.424694,1.8844013,3.566267,2.0197105,1.5465565,,
202,3016923262234415872,84.13508823255805,0.06608941689834832,-6.678582901099157,0.06753094640091722,2.4453664569787983,0.08877298519051448,0.9010158784327201,0.14700124169194667,-0.2118316300588597,0.13118922123742172,200,5.2126155,316.19662,13,255.41133,16.688078,33.683735,94.46965,1.578679,3.0124664,1.7009983,1.3114681,,
203,3016923296594156416,84.09150471329407,0.06439775340177968,-6.694987763496498,0.06607867421743568,2.48502310134512,0.08780445439745246,0.998384666064812,0.15378489033908807,0.22906941835858632,0.14089263833970833,209,11.72435,542.9995,13,653.00946,16.213102,70.0324,339.87814,1.5925307,3.1521635,1.818428,1.3337355,,
204,3016924567904482560,83.98938689891898,0.0241469344574636,-6.711607189110514,0.023018815255494228,2.7188959383914653,0.03481741798053303,0.8998477277115036,0.06209508428046444,0.5975758997236393,0.05349529192756034,191,2.096865,228.67897,12,66.69935,13.5777235,16.77987,24.598185,1.3545568,1.8798847,0.9126997,0.967185,,
205,3016925839214800768,84.0208597950066,0.08497334841238278,-6.712216982164323,0.0821844174702599,1.9282870782832604,0.11847148757733329,0.30342082339121074,0.21224316974301652,-0.012478885928918984,0.17785779133740243,184,16.145061,689.56604,12,390.50827,15.886033,63.464855,134.35643,1.6320878,3.462037,2.0781584,1.3838787,,
206,3016925839214801024,84.00692270528947,0.0990554517893796,-6.710041859075494,0.091006572165661,2.1450200133017514,0.12407996041141332,0.27923139556566506,0.24622201855745782,0.2701162987988699,0.1946169370247648,184,6.511891,331.63602,12,559.73517,17.014566,27.871284,208.99529,1.6845202,3.463646,2.04533,1.4183159,,
207,3016926045373231616,84.00075742282083,0.024069346147792693,-6.709429193463292,0.023459818614406727,2.5126792700940768,0.03445250195035265,0.939035273942313,0.060178024790378835,0.5197419930670302,0.05297418397924431,192,-0.9254766,169.04303,12,40.323177,13.924299,11.708048,15.43244,1.3752773,1.8227482,0.8526945,0.9700537,,
208,3016926045373231744,83.99935337447026,0.07045657305642776,-6.708478763340046,0.0680574119975249,2.464249093972724,0.09646756101237668,0.6808643109388178,0.1755145541217933,0.730412270220238,0.14691547861004584,200,2.2027698,241.0475,12,53.059925,17.032356,10.890835,21.589548,1.6237007,2.5854158,1.2929897,1.2924261,,
209,3016926904366689408,83.98876219695397,0.05558033277523493,-6.674476332005214,0.052577471888126275,2.411868684930367,0.07292987728716877,0.5018959920195728,0.13754020875661488,0.7216858539711583,0.11504708556993493,185,6.0828853,320.8586,12,320.79776,15.750241,43.397297,134.76743,1.4922222,2.4342165,1.2555132,1.1787033,,
210,3016927763360145536,83.99271823143079,0.0330217576912923,-6.61197877750774,0.03375413068330036,2.6012460977896548,0.04157695521953919,0.6295354262360184,0.07525533186333183,0.7423273821181972,0.06528490424818637,204,3.6020513,279.0216,12,41.476925,15.28709,13.74446,14.003942,1.4850059,2.3012733,1.1494789,1.1517944,,
211,3016928175677000704,84.20893870439052,0.0468180528000085,-6.691421722856083,0.050749542088012314,2.403417856861348,0.06770762172665516,-0.3948556730766065,0.10610582515271622,-0.06565767152240462,0.0943084001459856,193,10.538298,474.0877,12,334.34662,15.344783,86.9025,119.02855,1.5000887,2.750019,1.522399,1.2276201,,
212,3016928175677001088,84.209470662335,0.11974386355211174,-6.6984497042824085,0.12562525204503136,2.245727419695562,0.1531728781260219,-0.6420928496763992,0.25701722205038274,-0.6149194157243133,0.23515639141232608,184,4.140552,268.45377,12,284.4068,17.854935,13.72474,100.27398,1.7392879,3.6578426,2.1929588,1.4648838,,
213,3016928313116040320,84.17062614253001,0.07936682586618946,-6.688224892362789,0.08203587623442511,2.443682552857103,0.10427788455301149,0.7653961307024676,0.17503047636527033,-0.20625444933011647,0.15682147979460576,184,7.4262724,358.42465,12,1059.5146,16.754675,48.4512,207.00333,1.6721724,3.53975,2.124548,1.4152021,,
214,3016930993175537536,84.30526368664066,0.039187729368687266,-6.583488399674783,0.0417937875791573,2.570247106410846,0.05253414641656721,0.8796101960689987,0.09950531942667004,0.4633385447537915,0.09886235532630659,139,10.795075,398.41632,10,55.69452,10.359996,18.210546,22.550734,1.2446778,0.55545616,0.16108227,0.3943739,,
215,3016931714730044032,84.25389969906833,0.07107844062049239,-6.553060843101893,0.07713964689254424,2.5222643135546696,0.09639804168920725,0.6437233420986749,0.1606424533307156,0.02520898060798266,0.15218454175319343,227,6.5189643,388.6729,12,103.78696,17.051594,16.179575,31.620022,1.684493,3.6666508,2.2360325,1.4306183,,
216,3016933467076711040,84.06356372919552,0.11981197738460014,-6.6045841654670125,0.122283224375895,2.383363350097225,0.15687576303751877,0.365993502297749,0.268352983838215,0.11902031764718728,0.23707986937665845,201,4.599567,301.01062,13,508.43582,17.94839,19.010757,179.2205,1.7652724,3.3135185,1.8549633,1.4585552,,
217,3016935563020738688,84.24574851766965,0.03936557889904276,-6.4846937162473,0.04365191605433107,2.624172102447826,0.055446397962467656,0.48365659555973867,0.09263117226117712,0.2068195177569794,0.08719609374306163,229,7.441806,420.30328,12,309.64948,15.621242,59.65527,94.91241,1.4857756,2.7359123,1.5204077,1.2155046,,
218,3016935867962755968,84.169521718872,0.024068645602026775,-6.502561390052626,0.026717914679607126,2.645050935169592,0.03306528192316399,1.353537031383662,0.055405216176259306,0.16318979625482707,0.051818097802586845,215,3.604158,292.0303,12,111.952736,14.402637,24.523294,45.43973,1.4619673,2.0243826,0.9422827,1.0820999,,
219,3016935872258388736,84.16389449748024,0.05410852796352693,-6.503072479432539,0.0579349466223331,2.5701783598567114,0.07345927452827161,0.9052485413393253,0.1285073019271286,0.3170759469368402,0.11807515913052283,199,4.0741935,284.96466,12,731.01416,16.476353,74.09221,342.16846,1.5437149,2.9410286,1.6610126,1.280016,,
220,3016936383358843136,84.23413743657,0.12182294415062155,-6.464693428487882,0.13091422539301212,2.2141918234893727,0.16334219809420514,-0.7072971243044531,0.28029959437169377,-0.9685860932736282,0.2631756751405833,209,3.4146662,280.2136,12,157.47162,18.049988,11.014281,36.43112,1.7722458,3.6527176,2.1677399,1.4849777,,
221,3016937418446633472,83.8924838510373,0.04260518919346218,-6.662018946265199,0.04186776715488317,2.5437562146390675,0.0532486320722504,0.5362546361943609,0.10984331566616866,0.8049160531497945,0.09377421827360084,193,4.187685,280.5829,12,800.05505,15.54827,69.099075,232.20163,1.4454702,2.4360838,1.2916536,1.1444302,,
222,3016940235945174400,83.92819579365317,0.026305531965238278,-6.58104515115406,0.02753695508962762,2.5629644018077498,0.03281025340395271,0.7401117769379234,0.060174693211515556,0.646856862277891,0.0530561922698547,183,0.61136967,189.09134,13,42.516624,14.795472,10.175043,17.99277,1.3716007,1.7070847,0.769207,0.93787766,,
223,3016944187315030912,83.86786666550687,0.08207544704695341,-6.50617724933582,0.08916543990519983,2.379474183412311,0.12388999668893828,1.0923974333427664,0.18500812699537303,0.7923859660030007,0.15726863083403278,202,3.9225686,284.71588,12,152.0039,17.165272,22.824492,39.164604,1.5965468,3.0185814,1.6943016,1.3242798,,
224,3016944290394245888,83.86914987199638,0.0709177241039952,-6.501043616517661,0.07468375041384687,2.5102575456810627,0.09993424091956161,1.1770268810802251,0.16277794066253687,0.6222070549525596,0.14157478525351214,209,4.260569,301.86163,13,664.3684,16.961662,44.989902,212.12587,1.5359433,2.95854,1.6822147,1.2763252,,
225,3016945385610297600,83.82894693855823,0.05702144162255538,-6.457081313110232,0.060350989758703226,2.755966688493091,0.08031385417696378,0.4813473013287232,0.13231547517410147,1.413016575442523,0.11684763011177456,210,6.7344127,372.83676,13,432.44223,16.271238,32.018387,255.51677,1.5386528,2.8746824,1.6052456,1.2694368,,
226,3016945974021475200,84.02745350496872,0.048162175538006405,-6.528600160637906,0.048421361762020075,2.6625343608974,0.06058204724882613,1.1490736571874673,0.11079943021663811,0.2415649468355937,0.10106437670894762,212,4.4882536,311.53403,13,917.8322,16.297642,137.81482,370.15378,1.4927167,2.7327757,1.5125923,1.2201834,,
227,3016947073533103232,83.98736638605115,0.08149130159234404,-6.4939381206536355,0.08036118102238296,2.726545628767397,0.10460285159804848,0.5806925662925337,0.19662068265571442,0.4464128339872768,0.16446751280501026,185,11.2036085,485.94077,13,164.61786,16.346321,21.829502,58.574707,1.6470641,3.1339102,1.7652035,1.3687067,,
228,3016947206676163968,84.02118763266024,0.021227731260403417,-6.492279036980193,0.024707737423709655,2.5922778903114967,0.028817071248644213,1.2375120084732874,0.047901544017265,0.4377449980151072,0.044705216720130225,191,-2.4760845,141.65703,12,44.40938,13.96825,14.366274,15.166019,1.3102846,1.7021351,0.815217,0.88691807,,
229,3016948310483675136,84.15632057163077,0.06851827550692847,-6.4547692036775635,0.07270554374914766,2.556732879931323,0.0886550920543936,0.6538425547216294,0.15771816847064013,0.03530300560479873,0.1468928512454695,218,5.2659416,340.3108,12,711.0165,17.000961,57.59407,297.5781,1.5711619,3.0924559,1.7786674,1.3137884,,
230,3016948654081059328,84.11620207624227,0.04992437498366694,-6.4266433576749,0.05419245249398818,2.543685268362984,0.06402746779987811,1.0668598815242327,0.12138870745886128,0.3217493293089379,0.11188533430767449,209,8.10643,414.38824,12,1004.54443,15.987968,113.84561,367.81592,1.5148169,2.805355,1.5606194,1.2447357,,
231,3016948894597904128,84.08817340068832,0.09382856183360531,-6.449124537230559,0.10263087873861858,2.621490035351502,0.12235080605066546,0.9725672018733059,0.22370497901374245,0.48103139977689685,0.22203916488608325,196,2.5093853,243.57845,12,174.56451,17.658236,19.382732,65.462456,1.7062587,2.8439617,1.4656448,1.3783169,,
232,3016949233901018752,84.04863738790824,0.11410950801240786,-6.416213142590925,0.12496158960598074,2.707377469901955,0.16164380533110217,0.4336925895292317,0.26465557539418727,0.1366426516741555,0.2468443142735901,219,1.5310968,246.53078,12,432.75815,18.200321,14.792559,164.58533,1.6949657,3.2741013,1.86269,1.4114113,,
233,3016949405699711616,84.10879019642609,0.0905623322377231,-6.414434604418964,0.10109507908117332,3.2268895990633717,0.11733708640281586,3.8693872613947544,0.20677263996773393,-26.173534260729927,0.19309151709676486,190,1.1400504,207.08765,12,807.0608,17.621248,22.356415,197.79202,1.5333713,2.6788483,1.4362125,1.2426357,,
234,3016949616153731584,84.1254065351432,0.05413023820588093,-6.3861243348482875,0.057777920362238555,2.5121526417320164,0.06986005598084885,1.483700595079893,0.12520504573840596,-0.07463994440907591,0.11034304853118942,189,15.1491165,652.9048,12,50.593067,14.981104,13.195702,18.052673,1.3659444,2.1076632,1.0823135,1.0253496,,
235,3016949822312162048,84.11548988690089,0.09885186475958843,-6.38673407115224,0.1061080985777224,3.0444479580794144,0.12961641690817893,0.9598442714745045,0.23376453069027434,0.6439238996368499,0.209676519206261,209,30.780922,1668.5798,12,279.18683,15.621563,73.89907,63.489326,1.6536022,3.495263,2.0949955,1.4002676,,
236,3016949891031638656,84.10200897020712,0.09995321477517753,-6.37313806643216,0.10657382990219791,2.6543888573977044,0.13529870435404545,1.2813461752221516,0.23466284180741465,0.2883105159495544,0.21495931053210926,197,9.904681,457.64853,12,421.79678,17.161339,12.890004,104.26189,1.8144965,3.973321,2.447054,1.526267,,
237,3016950058534710912,83.93410972552121,0.12677965116705833,-6.471208068118262,0.13122292572215968,2.3526766061228575,0.17454739045987464,1.3979876484581122,0.2858263476919983,-0.20724257808890337,0.2541266653644402,198,6.786795,358.3955,13,235.84302,17.778767,16.381687,135.93889,1.685959,3.4209328,2.004568,1.4163647,,
238,3016950750025105408,84.00456104668064,0.04508616642701613,-6.418798397381565,0.04845882243516968,2.8799271674404867,0.06328433895305509,0.5378272280489849,0.10552605213915389,0.6725100089315927,0.09537945554873098,225,4.1971855,319.45172,13,86.764496,16.11251,28.83452,29.132622,1.4790928,2.6756659,1.4725647,1.2031012,,
239,3016950853104273152,83.94140851675087,0.0713101395746796,-6.433101451132647,0.07702635699210228,2.622804107255375,0.1056791665312772,1.9172705195297246,0.15896202870688075,-0.4133197191634903,0.13409005373136837,200,6.7151904,358.9463,11,44.978024,16.696625,11.185054,14.726768,1.6906955,3.2763586,1.8675098,1.4088488,,
240,3016951883896423936,83.91081554337583,0.056191206986115405,-6.395320648948733,0.06211020076442115,2.514569240621002,0.08501855146301732,1.348346305319879,0.12602565703511612,0.22696726161685632,0.11441239692028175,219,7.2200685,399.806,13,888.10455,16.338436,52.132915,272.81516,1.4998212,2.7277975,1.5030689,1.2247286,,
241,3016951952615900800,83.90557406868089,0.03503460148036625,-6.390680901659799,0.03708571815984015,2.6210363436792607,0.04930704373105211,1.172103879472759,0.07807321240442258,0.8090492790382499,0.07243112278208673,216,6.7212777,380.3912,13,878.2701,15.262074,197.92458,329.05524,1.4403734,2.3897877,1.2564688,1.1333189,,
242,3016952090054853760,83.930748855861,0.07415928720046285,-6.372111582517515,0.07708305413254786,2.7039217537458757,0.10241969625566186,1.5670086841686144,0.16908937871761776,0.1190777145218733,0.15016440601325268,226,14.332899,678.62573,13,40.829716,16.456264,11.989817,13.813175,1.6345519,3.2966576,1.9229126,1.373745,,
243,3016952090054853888,83.92096002500297,0.03191745252151215,-6.379274377799892,0.034322880224117946,2.756826836539662,0.04440045902508735,1.1095814782180056,0.07122015115758855,0.5486749175234251,0.06620181894114845,208,11.766723,543.08936,13,101.13467,13.773821,23.100018,39.178764,1.4144042,2.2025032,1.1211624,1.0813408,,
244,3016952124414592000,83.92851609086567,0.030964707414901073,-6.3624068355642445,0.032598869545274516,2.6239741841283855,0.041997552279984224,1.1810229793514582,0.06899093090138923,0.3804695791904136,0.06492901724557654,208,2.2650242,251.37508,13,342.78592,15.465987,35.749687,152.49799,1.4041866,2.3389692,1.2415686,1.0974007,,
245,3016952158774377344,84.02151347007892,0.023147789870553125,-6.423716893273978,0.02442502292398602,2.634623340743209,0.030535167982623054,0.9494537688624076,0.05348028293841118,0.20735097327801144,0.049312548607842434,201,2.2464306,243.15565,12,498.40085,14.432105,100.398285,177.72758,1.3867846,2.1170635,1.0734186,1.0436449,,
246,3016952188838521856,84.03966628945764,0.1145587441550068,-6.409337043484376,0.12331587927553671,2.288211765647987,0.1586997783241889,0.7922126240532269,0.26340817878825695,0.3783308904307612,0.24947468030553732,213,2.7463293,268.40207,12,195.82938,18.06396,29.475445,45.553993,1.6588174,2.8559208,1.5068932,1.3490276,,
247,3016952330573066624,84.05253575662243,0.06719813586695664,-6.394321608261181,0.07265860009530242,2.7671736427169975,0.09272525779968031,1.366569313993412,0.15588370528262788,-0.24237108614522723,0.14167935304137425,212,12.454674,576.57367,12,89.30631,16.354954,22.290007,32.41673,1.6769001,3.323019,1.9195137,1.4035053,,
248,3016952772954085632,84.04777283971781,0.1063528698372423,-6.372810077594776,0.11828005444621133,2.55723712273993,0.14484019150023777,0.274837363142385,0.24651011237347434,0.7005300485811679,0.2345453312580886,219,7.8757844,420.73865,11,330.2074,17.562534,19.507732,97.991234,1.8643723,3.6670418,2.1262436,1.5407982,,
249,3016953120847162240,84.07700125974245,0.020043141059918158,-6.344096335259997,0.02243438747006341,2.532635335045439,0.026967186113974764,0.1525687902614797,0.046696285273577186,0.6083465255826999,0.04608103102286363,210,0.8327094,221.6246,11,148.35898,14.564795,27.34405,66.64462,1.360083,1.8453388,0.88189983,0.963439,,
250,3016953601883341312,83.94853989849646,0.04231218947086095,-6.360031299564307,0.04582469276290771,2.7441204193560362,0.06131961496935404,0.8616735530561833,0.09723060813669798,1.327028092455874,0.0900290671889748,233,7.4407554,425.6474,13,134.6986,15.932881,35.63083,67.070915,1.5605198,2.3458529,1.132699,1.2131538,,
